DESCRIPCION_CONDUCTA_Homi1922,MUNICIPIO_Homi1922_HECHO,AÑO_Homi1922,ZONA_Homi1922,COLOMBIAPO_IDENCOLOMBIAFICACION_Homi1922,EDAD__Homi1922,DEL_01/01/2019_AL_31/12/2022_Homi1922,IdHomicidio2019_2022
ARTÍCULO 239. HURTO AUTOMOTORES,CORINTO,2020,RURAL,COLOMBIA,37,1,10144
ARTÍCULO 239. HURTO AUTOMOTORES,CORINTO,2020,RURAL,COLOMBIA,57,1,10145
ARTÍCULO 239. HURTO AUTOMOTORES,CORINTO,2020,RURAL,COLOMBIA,40,1,10146
ARTÍCULO 239. HURTO AUTOMOTORES,CORINTO,2020,URBANA,COLOMBIA,37,1,10147
ARTÍCULO 239. HURTO AUTOMOTORES,CORINTO,2020,RURAL,COLOMBIA,37,1,10148
ARTÍCULO 239. HURTO AUTOMOTORES,CORINTO,2020,URBANA,COLOMBIA,41,1,10149
ARTÍCULO 239. HURTO AUTOMOTORES,CORINTO,2020,RURAL,COLOMBIA,37,1,10150
ARTÍCULO 239. HURTO AUTOMOTORES,CORINTO,2020,URBANA,COLOMBIA,57,1,10151
ARTÍCULO 239. HURTO AUTOMOTORES,GUACHENÉ,2020,RURAL,COLOMBIA,27,1,10152
ARTÍCULO 239. HURTO AUTOMOTORES,GUACHENÉ,2020,RURAL,COLOMBIA,39,1,10153
ARTÍCULO 239. HURTO AUTOMOTORES,GUACHENÉ,2020,RURAL,COLOMBIA,43,1,10154
ARTÍCULO 239. HURTO AUTOMOTORES,GUACHENÉ,2020,RURAL,COLOMBIA,46,1,10155
ARTÍCULO 239. HURTO AUTOMOTORES,GUACHENÉ,2020,RURAL,COLOMBIA,36,1,10156
ARTÍCULO 239. HURTO AUTOMOTORES,GUACHENÉ,2020,RURAL,COLOMBIA,63,1,10157
ARTÍCULO 239. HURTO AUTOMOTORES,GUACHENÉ,2020,RURAL,COLOMBIA,41,1,10158
ARTÍCULO 239. HURTO AUTOMOTORES,MIRANDA,2020,RURAL,COLOMBIA,42,1,10159
ARTÍCULO 239. HURTO AUTOMOTORES,MIRANDA,2020,RURAL,COLOMBIA,30,1,10160
ARTÍCULO 239. HURTO AUTOMOTORES,MIRANDA,2020,RURAL,COLOMBIA,37,1,10161
ARTÍCULO 239. HURTO AUTOMOTORES,MIRANDA,2020,RURAL,COLOMBIA,39,1,10162
ARTÍCULO 239. HURTO AUTOMOTORES,MIRANDA,2020,URBANA,COLOMBIA,41,1,10163
ARTÍCULO 239. HURTO AUTOMOTORES,MIRANDA,2020,RURAL,COLOMBIA,36,1,10164
ARTÍCULO 239. HURTO AUTOMOTORES,MIRANDA,2020,URBANA,COLOMBIA,59,1,10165
ARTÍCULO 239. HURTO AUTOMOTORES,MIRANDA,2020,URBANA,COLOMBIA,51,1,10166
ARTÍCULO 239. HURTO AUTOMOTORES,MIRANDA,2020,URBANA,COLOMBIA,42,1,10167
ARTÍCULO 239. HURTO AUTOMOTORES,MIRANDA,2020,RURAL,COLOMBIA,58,1,10168
ARTÍCULO 239. HURTO AUTOMOTORES,MIRANDA,2020,RURAL,COLOMBIA,32,1,10169
ARTÍCULO 239. HURTO AUTOMOTORES,PADILLA,2020,RURAL,COLOMBIA,28,1,10170
ARTÍCULO 239. HURTO AUTOMOTORES,PADILLA,2020,RURAL,COLOMBIA,43,1,10171
ARTÍCULO 239. HURTO AUTOMOTORES,PADILLA,2020,RURAL,COLOMBIA,43,1,10172
ARTÍCULO 239. HURTO AUTOMOTORES,PADILLA,2020,RURAL,COLOMBIA,68,1,10173
ARTÍCULO 239. HURTO AUTOMOTORES,PADILLA,2020,RURAL,COLOMBIA,35,1,10174
ARTÍCULO 239. HURTO AUTOMOTORES,PADILLA,2020,RURAL,COLOMBIA,52,1,10175
ARTÍCULO 239. HURTO AUTOMOTORES,PADILLA,2020,RURAL,COLOMBIA,29,1,10176
ARTÍCULO 239. HURTO AUTOMOTORES,PADILLA,2020,URBANA,COLOMBIA,55,1,10177
ARTÍCULO 239. HURTO AUTOMOTORES,PADILLA,2020,RURAL,COLOMBIA,54,1,10178
ARTÍCULO 239. HURTO AUTOMOTORES,PADILLA,2020,RURAL,COLOMBIA,62,1,10179
ARTÍCULO 239. HURTO AUTOMOTORES,PADILLA,2020,RURAL,COLOMBIA,41,1,10180
ARTÍCULO 239. HURTO AUTOMOTORES,PADILLA,2020,RURAL,COLOMBIA,42,1,10181
ARTÍCULO 239. HURTO AUTOMOTORES,PADILLA,2020,URBANA,COLOMBIA,18,1,10182
ARTÍCULO 239. HURTO AUTOMOTORES,PADILLA,2020,RURAL,COLOMBIA,61,1,10183
ARTÍCULO 239. HURTO AUTOMOTORES,PADILLA,2020,RURAL,COLOMBIA,42,1,10184
ARTÍCULO 239. HURTO AUTOMOTORES,PADILLA,2020,RURAL,COLOMBIA,34,1,10185
ARTÍCULO 239. HURTO AUTOMOTORES,PUERTO TEJADA,2020,URBANA,COLOMBIA,65,1,10186
ARTÍCULO 239. HURTO AUTOMOTORES,PUERTO TEJADA,2020,URBANA,COLOMBIA,48,1,10187
ARTÍCULO 239. HURTO AUTOMOTORES,PUERTO TEJADA,2020,RURAL,COLOMBIA,52,1,10188
ARTÍCULO 239. HURTO AUTOMOTORES,PUERTO TEJADA,2020,RURAL,COLOMBIA,35,1,10189
ARTÍCULO 239. HURTO AUTOMOTORES,PUERTO TEJADA,2020,RURAL,COLOMBIA,42,1,10190
ARTÍCULO 239. HURTO AUTOMOTORES,PUERTO TEJADA,2020,RURAL,COLOMBIA,45,1,10191
ARTÍCULO 239. HURTO AUTOMOTORES,PUERTO TEJADA,2020,RURAL,COLOMBIA,47,1,10192
ARTÍCULO 239. HURTO AUTOMOTORES,PUERTO TEJADA,2020,RURAL,COLOMBIA,47,1,10193
ARTÍCULO 239. HURTO AUTOMOTORES,PUERTO TEJADA,2020,RURAL,COLOMBIA,31,1,10194
ARTÍCULO 239. HURTO AUTOMOTORES,PUERTO TEJADA,2020,RURAL,COLOMBIA,52,1,10195
ARTÍCULO 239. HURTO AUTOMOTORES,PUERTO TEJADA,2020,RURAL,COLOMBIA,38,1,10196
ARTÍCULO 239. HURTO AUTOMOTORES,PUERTO TEJADA,2020,RURAL,COLOMBIA,38,1,10197
ARTÍCULO 239. HURTO AUTOMOTORES,VILLA RICA,2020,RURAL,COLOMBIA,34,1,10198
ARTÍCULO 239. HURTO AUTOMOTORES,VILLA RICA,2020,URBANA,COLOMBIA,40,1,10199
ARTÍCULO 239. HURTO AUTOMOTORES,VILLA RICA,2020,URBANA,COLOMBIA,38,1,10200
ARTÍCULO 239. HURTO AUTOMOTORES,VILLA RICA,2020,RURAL,COLOMBIA,50,1,10201
ARTÍCULO 239. HURTO AUTOMOTORES,VILLA RICA,2020,RURAL,COLOMBIA,48,1,10202
ARTÍCULO 239. HURTO AUTOMOTORES,VILLA RICA,2020,RURAL,COLOMBIA,49,1,10203
ARTÍCULO 239. HURTO AUTOMOTORES,VILLA RICA,2020,RURAL,COLOMBIA,80,1,10204
ARTÍCULO 239. HURTO AUTOMOTORES,VILLA RICA,2020,URBANA,COLOMBIA,48,1,10205
ARTÍCULO 239. HURTO AUTOMOTORES,VILLA RICA,2020,RURAL,COLOMBIA,48,1,10206
ARTÍCULO 239. HURTO AUTOMOTORES,SANTANDER DE QUILICHAO,2021,RURAL,COLOMBIA,44,1,10207
ARTÍCULO 239. HURTO AUTOMOTORES,BUENOS AIRES,2021,RURAL,COLOMBIA,36,1,10208
ARTÍCULO 239. HURTO AUTOMOTORES,BUENOS AIRES,2021,RURAL,COLOMBIA,38,1,10209
ARTÍCULO 239. HURTO AUTOMOTORES,BUENOS AIRES,2021,RURAL,COLOMBIA,35,1,10210
ARTÍCULO 239. HURTO AUTOMOTORES,CALDONO,2021,RURAL,COLOMBIA,36,1,10211
ARTÍCULO 239. HURTO AUTOMOTORES,CALDONO,2021,RURAL,COLOMBIA,24,1,10212
ARTÍCULO 239. HURTO AUTOMOTORES,CALDONO,2021,RURAL,COLOMBIA,22,1,10213
ARTÍCULO 239. HURTO AUTOMOTORES,CALOTO,2021,URBANA,COLOMBIA,48,1,10214
ARTÍCULO 239. HURTO AUTOMOTORES,CALOTO,2021,RURAL,COLOMBIA,54,1,10215
ARTÍCULO 239. HURTO AUTOMOTORES,CALOTO,2021,RURAL,COLOMBIA,59,1,10216
ARTÍCULO 239. HURTO AUTOMOTORES,CALOTO,2021,RURAL,COLOMBIA,30,1,10217
ARTÍCULO 239. HURTO AUTOMOTORES,CALOTO,2021,RURAL,COLOMBIA,44,1,10218
ARTÍCULO 239. HURTO AUTOMOTORES,CALOTO,2021,URBANA,COLOMBIA,44,1,10219
ARTÍCULO 239. HURTO AUTOMOTORES,CALOTO,2021,RURAL,COLOMBIA,39,1,10220
ARTÍCULO 239. HURTO AUTOMOTORES,CALOTO,2021,RURAL,COLOMBIA,31,1,10221
ARTÍCULO 239. HURTO AUTOMOTORES,CALOTO,2021,RURAL,COLOMBIA,33,1,10222
ARTÍCULO 239. HURTO AUTOMOTORES,CALOTO,2021,URBANA,COLOMBIA,41,1,10223
ARTÍCULO 239. HURTO AUTOMOTORES,CALOTO,2021,RURAL,COLOMBIA,36,1,10224
ARTÍCULO 239. HURTO AUTOMOTORES,CALOTO,2021,RURAL,COLOMBIA,36,1,10225
ARTÍCULO 239. HURTO AUTOMOTORES,CALOTO,2021,URBANA,COLOMBIA,44,1,10226
ARTÍCULO 239. HURTO AUTOMOTORES,CALOTO,2021,RURAL,COLOMBIA,44,1,10227
ARTÍCULO 239. HURTO AUTOMOTORES,CALOTO,2021,URBANA,COLOMBIA,,1,10228
ARTÍCULO 239. HURTO AUTOMOTORES,CALOTO,2021,RURAL,COLOMBIA,70,1,10229
ARTÍCULO 239. HURTO AUTOMOTORES,CALOTO,2021,RURAL,COLOMBIA,27,1,10230
ARTÍCULO 239. HURTO AUTOMOTORES,CALOTO,2021,RURAL,COLOMBIA,40,1,10231
ARTÍCULO 239. HURTO AUTOMOTORES,CALOTO,2021,RURAL,COLOMBIA,60,1,10232
ARTÍCULO 239. HURTO AUTOMOTORES,CALOTO,2021,RURAL,COLOMBIA,36,1,10233
ARTÍCULO 239. HURTO AUTOMOTORES,CALOTO,2021,RURAL,COLOMBIA,67,1,10234
ARTÍCULO 239. HURTO AUTOMOTORES,SANTANDER DE QUILICHAO,2021,URBANA,COLOMBIA,38,1,10235
ARTÍCULO 239. HURTO AUTOMOTORES,SANTANDER DE QUILICHAO,2021,URBANA,COLOMBIA,45,1,10236
ARTÍCULO 239. HURTO AUTOMOTORES,SANTANDER DE QUILICHAO,2021,RURAL,COLOMBIA,26,1,10237
ARTÍCULO 239. HURTO AUTOMOTORES,SANTANDER DE QUILICHAO,2021,URBANA,COLOMBIA,34,1,10238
ARTÍCULO 239. HURTO AUTOMOTORES,SANTANDER DE QUILICHAO,2021,URBANA,COLOMBIA,31,1,10239
ARTÍCULO 239. HURTO AUTOMOTORES,SANTANDER DE QUILICHAO,2021,URBANA,COLOMBIA,26,1,10240
ARTÍCULO 239. HURTO AUTOMOTORES,SANTANDER DE QUILICHAO,2021,URBANA,COLOMBIA,65,1,10241
ARTÍCULO 239. HURTO AUTOMOTORES,SANTANDER DE QUILICHAO,2021,URBANA,COLOMBIA,65,1,10242
ARTÍCULO 239. HURTO AUTOMOTORES,SANTANDER DE QUILICHAO,2021,URBANA,COLOMBIA,52,1,10243
ARTÍCULO 239. HURTO AUTOMOTORES,SANTANDER DE QUILICHAO,2021,URBANA,COLOMBIA,42,1,10244
ARTÍCULO 239. HURTO AUTOMOTORES,SANTANDER DE QUILICHAO,2021,URBANA,COLOMBIA,41,1,10245
ARTÍCULO 239. HURTO AUTOMOTORES,SANTANDER DE QUILICHAO,2021,URBANA,COLOMBIA,40,1,10246
ARTÍCULO 239. HURTO AUTOMOTORES,SANTANDER DE QUILICHAO,2021,URBANA,COLOMBIA,37,1,10247
ARTÍCULO 239. HURTO AUTOMOTORES,SANTANDER DE QUILICHAO,2021,URBANA,COLOMBIA,27,1,10248
ARTÍCULO 239. HURTO AUTOMOTORES,SANTANDER DE QUILICHAO,2021,URBANA,COLOMBIA,34,1,10249
ARTÍCULO 239. HURTO AUTOMOTORES,SANTANDER DE QUILICHAO,2021,URBANA,COLOMBIA,36,1,10250
ARTÍCULO 239. HURTO AUTOMOTORES,SANTANDER DE QUILICHAO,2021,URBANA,COLOMBIA,57,1,10251
ARTÍCULO 239. HURTO AUTOMOTORES,SANTANDER DE QUILICHAO,2021,URBANA,COLOMBIA,53,1,10252
ARTÍCULO 239. HURTO AUTOMOTORES,SANTANDER DE QUILICHAO,2021,URBANA,COLOMBIA,40,1,10253
ARTÍCULO 239. HURTO AUTOMOTORES,SANTANDER DE QUILICHAO,2021,RURAL,COLOMBIA,46,1,10254
ARTÍCULO 239. HURTO AUTOMOTORES,SANTANDER DE QUILICHAO,2021,RURAL,COLOMBIA,,1,10255
ARTÍCULO 239. HURTO AUTOMOTORES,SANTANDER DE QUILICHAO,2021,RURAL,COLOMBIA,54,1,10256
ARTÍCULO 239. HURTO AUTOMOTORES,SANTANDER DE QUILICHAO,2021,RURAL,COLOMBIA,42,1,10257
ARTÍCULO 239. HURTO AUTOMOTORES,SANTANDER DE QUILICHAO,2021,RURAL,COLOMBIA,26,1,10258
ARTÍCULO 239. HURTO AUTOMOTORES,SANTANDER DE QUILICHAO,2021,RURAL,COLOMBIA,47,1,10259
ARTÍCULO 239. HURTO AUTOMOTORES,SANTANDER DE QUILICHAO,2021,RURAL,COLOMBIA,31,1,10260
ARTÍCULO 239. HURTO AUTOMOTORES,SANTANDER DE QUILICHAO,2021,RURAL,COLOMBIA,30,1,10261
ARTÍCULO 239. HURTO AUTOMOTORES,SANTANDER DE QUILICHAO,2021,RURAL,COLOMBIA,33,1,10262
ARTÍCULO 239. HURTO AUTOMOTORES,SANTANDER DE QUILICHAO,2021,RURAL,COLOMBIA,31,1,10263
ARTÍCULO 239. HURTO AUTOMOTORES,SANTANDER DE QUILICHAO,2021,RURAL,COLOMBIA,71,1,10264
ARTÍCULO 239. HURTO AUTOMOTORES,SANTANDER DE QUILICHAO,2021,RURAL,COLOMBIA,,1,10265
ARTÍCULO 239. HURTO AUTOMOTORES,SANTANDER DE QUILICHAO,2021,RURAL,COLOMBIA,38,1,10266
ARTÍCULO 239. HURTO AUTOMOTORES,SUÁREZ,2021,RURAL,COLOMBIA,27,1,10267
ARTÍCULO 239. HURTO AUTOMOTORES,SUÁREZ,2021,RURAL,COLOMBIA,33,1,10268
ARTÍCULO 239. HURTO AUTOMOTORES,TORIBIO,2021,RURAL,COLOMBIA,53,1,10269
ARTÍCULO 239. HURTO AUTOMOTORES,CORINTO,2021,URBANA,COLOMBIA,31,1,10270
ARTÍCULO 239. HURTO AUTOMOTORES,CORINTO,2021,URBANA,COLOMBIA,50,1,10271
ARTÍCULO 239. HURTO AUTOMOTORES,CORINTO,2021,URBANA,COLOMBIA,47,1,10272
ARTÍCULO 239. HURTO AUTOMOTORES,CORINTO,2021,URBANA,COLOMBIA,33,1,10273
ARTÍCULO 239. HURTO AUTOMOTORES,CORINTO,2021,RURAL,COLOMBIA,56,1,10274
ARTÍCULO 239. HURTO AUTOMOTORES,CORINTO,2021,RURAL,COLOMBIA,57,1,10275
ARTÍCULO 239. HURTO AUTOMOTORES,CORINTO,2021,RURAL,COLOMBIA,37,1,10276
ARTÍCULO 239. HURTO AUTOMOTORES,CORINTO,2021,RURAL,COLOMBIA,39,1,10277
ARTÍCULO 239. HURTO AUTOMOTORES,CORINTO,2021,RURAL,COLOMBIA,44,1,10278
ARTÍCULO 239. HURTO AUTOMOTORES,CORINTO,2021,RURAL,COLOMBIA,44,1,10279
ARTÍCULO 239. HURTO AUTOMOTORES,CORINTO,2021,URBANA,COLOMBIA,43,1,10280
ARTÍCULO 239. HURTO AUTOMOTORES,CORINTO,2021,URBANA,COLOMBIA,35,1,10281
ARTÍCULO 239. HURTO AUTOMOTORES,CORINTO,2021,RURAL,COLOMBIA,42,1,10282
ARTÍCULO 239. HURTO AUTOMOTORES,CORINTO,2021,URBANA,COLOMBIA,55,1,10283
ARTÍCULO 239. HURTO AUTOMOTORES,CORINTO,2021,URBANA,COLOMBIA,55,1,10284
ARTÍCULO 239. HURTO AUTOMOTORES,CORINTO,2021,URBANA,COLOMBIA,55,1,10285
ARTÍCULO 239. HURTO AUTOMOTORES,CORINTO,2021,URBANA,COLOMBIA,35,1,10286
ARTÍCULO 239. HURTO AUTOMOTORES,CORINTO,2021,RURAL,COLOMBIA,48,1,10287
ARTÍCULO 239. HURTO AUTOMOTORES,CORINTO,2021,RURAL,COLOMBIA,49,1,10288
ARTÍCULO 239. HURTO AUTOMOTORES,CORINTO,2021,URBANA,COLOMBIA,43,1,10289
ARTÍCULO 239. HURTO AUTOMOTORES,CORINTO,2021,URBANA,COLOMBIA,36,1,10290
ARTÍCULO 239. HURTO AUTOMOTORES,CORINTO,2021,URBANA,COLOMBIA,35,1,10291
ARTÍCULO 239. HURTO AUTOMOTORES,CORINTO,2021,RURAL,COLOMBIA,54,1,10292
ARTÍCULO 239. HURTO AUTOMOTORES,CORINTO,2021,RURAL,COLOMBIA,28,1,10293
ARTÍCULO 239. HURTO AUTOMOTORES,CORINTO,2021,RURAL,COLOMBIA,39,1,10294
ARTÍCULO 239. HURTO AUTOMOTORES,CORINTO,2021,URBANA,COLOMBIA,57,1,10295
ARTÍCULO 239. HURTO AUTOMOTORES,CORINTO,2021,URBANA,COLOMBIA,,1,10296
ARTÍCULO 239. HURTO AUTOMOTORES,CORINTO,2021,RURAL,COLOMBIA,44,1,10297
ARTÍCULO 239. HURTO AUTOMOTORES,CORINTO,2021,URBANA,COLOMBIA,20,1,10298
ARTÍCULO 239. HURTO AUTOMOTORES,CORINTO,2021,URBANA,COLOMBIA,,1,10299
ARTÍCULO 239. HURTO AUTOMOTORES,CORINTO,2021,RURAL,COLOMBIA,31,1,10300
ARTÍCULO 239. HURTO AUTOMOTORES,CORINTO,2021,URBANA,COLOMBIA,51,1,10301
ARTÍCULO 239. HURTO AUTOMOTORES,CORINTO,2021,URBANA,COLOMBIA,55,1,10302
ARTÍCULO 239. HURTO AUTOMOTORES,CORINTO,2021,RURAL,COLOMBIA,52,1,10303
ARTÍCULO 239. HURTO AUTOMOTORES,CORINTO,2021,URBANA,COLOMBIA,32,1,10304
ARTÍCULO 239. HURTO AUTOMOTORES,CORINTO,2021,URBANA,COLOMBIA,28,1,10305
ARTÍCULO 239. HURTO AUTOMOTORES,GUACHENÉ,2021,URBANA,COLOMBIA,32,1,10306
ARTÍCULO 239. HURTO AUTOMOTORES,GUACHENÉ,2021,RURAL,COLOMBIA,40,1,10307
ARTÍCULO 239. HURTO AUTOMOTORES,GUACHENÉ,2021,RURAL,COLOMBIA,29,1,10308
ARTÍCULO 239. HURTO AUTOMOTORES,MIRANDA,2021,URBANA,COLOMBIA,51,1,10309
ARTÍCULO 239. HURTO AUTOMOTORES,MIRANDA,2021,RURAL,COLOMBIA,53,1,10310
ARTÍCULO 239. HURTO AUTOMOTORES,MIRANDA,2021,RURAL,COLOMBIA,27,1,10311
ARTÍCULO 239. HURTO AUTOMOTORES,MIRANDA,2021,RURAL,COLOMBIA,61,1,10312
ARTÍCULO 239. HURTO AUTOMOTORES,MIRANDA,2021,URBANA,COLOMBIA,41,1,10313
ARTÍCULO 239. HURTO AUTOMOTORES,MIRANDA,2021,RURAL,COLOMBIA,35,1,10314
ARTÍCULO 239. HURTO AUTOMOTORES,MIRANDA,2021,URBANA,COLOMBIA,31,1,10315
ARTÍCULO 239. HURTO AUTOMOTORES,MIRANDA,2021,RURAL,COLOMBIA,55,1,10316
ARTÍCULO 239. HURTO AUTOMOTORES,MIRANDA,2021,URBANA,COLOMBIA,44,1,10317
ARTÍCULO 239. HURTO AUTOMOTORES,MIRANDA,2021,RURAL,COLOMBIA,36,1,10318
ARTÍCULO 239. HURTO AUTOMOTORES,MIRANDA,2021,RURAL,COLOMBIA,41,1,10319
ARTÍCULO 239. HURTO AUTOMOTORES,MIRANDA,2021,RURAL,COLOMBIA,41,1,10320
ARTÍCULO 239. HURTO AUTOMOTORES,MIRANDA,2021,URBANA,COLOMBIA,31,1,10321
ARTÍCULO 239. HURTO AUTOMOTORES,PADILLA,2021,URBANA,COLOMBIA,51,1,10322
ARTÍCULO 239. HURTO AUTOMOTORES,PADILLA,2021,URBANA,COLOMBIA,33,1,10323
ARTÍCULO 239. HURTO AUTOMOTORES,PADILLA,2021,URBANA,COLOMBIA,44,1,10324
ARTÍCULO 239. HURTO AUTOMOTORES,PADILLA,2021,URBANA,COLOMBIA,50,1,10325
ARTÍCULO 239. HURTO AUTOMOTORES,PADILLA,2021,RURAL,COLOMBIA,36,1,10326
ARTÍCULO 239. HURTO AUTOMOTORES,PADILLA,2021,RURAL,COLOMBIA,50,1,10327
ARTÍCULO 239. HURTO AUTOMOTORES,PADILLA,2021,RURAL,COLOMBIA,27,1,10328
ARTÍCULO 239. HURTO AUTOMOTORES,PADILLA,2021,RURAL,COLOMBIA,71,1,10329
ARTÍCULO 239. HURTO AUTOMOTORES,PADILLA,2021,RURAL,COLOMBIA,65,1,10330
ARTÍCULO 239. HURTO AUTOMOTORES,PADILLA,2021,RURAL,COLOMBIA,66,1,10331
ARTÍCULO 239. HURTO AUTOMOTORES,PADILLA,2021,URBANA,COLOMBIA,48,1,10332
ARTÍCULO 239. HURTO AUTOMOTORES,PUERTO TEJADA,2021,URBANA,COLOMBIA,61,1,10333
ARTÍCULO 239. HURTO AUTOMOTORES,PUERTO TEJADA,2021,URBANA,COLOMBIA,43,1,10334
ARTÍCULO 239. HURTO AUTOMOTORES,PUERTO TEJADA,2021,URBANA,COLOMBIA,29,1,10335
ARTÍCULO 239. HURTO AUTOMOTORES,PUERTO TEJADA,2021,RURAL,COLOMBIA,34,1,10336
ARTÍCULO 239. HURTO AUTOMOTORES,PUERTO TEJADA,2021,RURAL,COLOMBIA,40,1,10337
ARTÍCULO 239. HURTO AUTOMOTORES,PUERTO TEJADA,2021,RURAL,COLOMBIA,47,1,10338
ARTÍCULO 239. HURTO AUTOMOTORES,VILLA RICA,2021,URBANA,COLOMBIA,33,1,10339
ARTÍCULO 239. HURTO AUTOMOTORES,VILLA RICA,2021,RURAL,COLOMBIA,40,1,10340
ARTÍCULO 239. HURTO AUTOMOTORES,VILLA RICA,2021,RURAL,COLOMBIA,58,1,10341
ARTÍCULO 239. HURTO AUTOMOTORES,VILLA RICA,2021,RURAL,COLOMBIA,22,1,10342
ARTÍCULO 239. HURTO AUTOMOTORES,VILLA RICA,2021,URBANA,COLOMBIA,39,1,10343
ARTÍCULO 239. HURTO AUTOMOTORES,VILLA RICA,2021,RURAL,COLOMBIA,44,1,10344
ARTÍCULO 239. HURTO AUTOMOTORES,VILLA RICA,2021,RURAL,COLOMBIA,,1,10345
ARTÍCULO 239. HURTO AUTOMOTORES,VILLA RICA,2021,RURAL,COLOMBIA,41,1,10346
ARTÍCULO 239. HURTO AUTOMOTORES,VILLA RICA,2021,RURAL,COLOMBIA,41,1,10347
ARTÍCULO 239. HURTO AUTOMOTORES,VILLA RICA,2021,RURAL,COLOMBIA,32,1,10348
ARTÍCULO 239. HURTO AUTOMOTORES,GUACHENÉ,2022,RURAL,COLOMBIA,41,1,10349
ARTÍCULO 239. HURTO AUTOMOTORES,CALDONO,2022,URBANA,COLOMBIA,37,1,10350
ARTÍCULO 239. HURTO AUTOMOTORES,CALDONO,2022,RURAL,COLOMBIA,35,1,10351
ARTÍCULO 239. HURTO AUTOMOTORES,CALDONO,2022,RURAL,COLOMBIA,21,1,10352
ARTÍCULO 239. HURTO AUTOMOTORES,CALOTO,2022,RURAL,COLOMBIA,41,1,10353
ARTÍCULO 239. HURTO AUTOMOTORES,CALOTO,2022,URBANA,COLOMBIA,44,1,10354
ARTÍCULO 239. HURTO AUTOMOTORES,CALOTO,2022,RURAL,COLOMBIA,36,1,10355
ARTÍCULO 239. HURTO AUTOMOTORES,CALOTO,2022,RURAL,COLOMBIA,30,1,10356
ARTÍCULO 239. HURTO AUTOMOTORES,CALOTO,2022,RURAL,COLOMBIA,36,1,10357
ARTÍCULO 239. HURTO AUTOMOTORES,CALOTO,2022,RURAL,COLOMBIA,33,1,10358
ARTÍCULO 239. HURTO AUTOMOTORES,CALOTO,2022,RURAL,COLOMBIA,44,1,10359
ARTÍCULO 239. HURTO AUTOMOTORES,CALOTO,2022,RURAL,COLOMBIA,21,1,10360
ARTÍCULO 239. HURTO AUTOMOTORES,CALOTO,2022,RURAL,COLOMBIA,62,1,10361
ARTÍCULO 239. HURTO AUTOMOTORES,CALOTO,2022,RURAL,COLOMBIA,56,1,10362
ARTÍCULO 239. HURTO AUTOMOTORES,CALOTO,2022,RURAL,COLOMBIA,44,1,10363
ARTÍCULO 239. HURTO AUTOMOTORES,CALOTO,2022,RURAL,COLOMBIA,39,1,10364
ARTÍCULO 239. HURTO AUTOMOTORES,CALOTO,2022,URBANA,COLOMBIA,46,1,10365
ARTÍCULO 239. HURTO AUTOMOTORES,CALOTO,2022,URBANA,COLOMBIA,70,1,10366
ARTÍCULO 239. HURTO AUTOMOTORES,CALOTO,2022,RURAL,COLOMBIA,30,1,10367
ARTÍCULO 239. HURTO AUTOMOTORES,CALOTO,2022,URBANA,COLOMBIA,50,1,10368
ARTÍCULO 239. HURTO AUTOMOTORES,CALOTO,2022,URBANA,COLOMBIA,39,1,10369
ARTÍCULO 239. HURTO AUTOMOTORES,SANTANDER DE QUILICHAO,2022,URBANA,COLOMBIA,43,1,10370
ARTÍCULO 239. HURTO AUTOMOTORES,SANTANDER DE QUILICHAO,2022,URBANA,COLOMBIA,25,1,10371
ARTÍCULO 239. HURTO AUTOMOTORES,SANTANDER DE QUILICHAO,2022,URBANA,COLOMBIA,53,1,10372
ARTÍCULO 239. HURTO AUTOMOTORES,SANTANDER DE QUILICHAO,2022,URBANA,COLOMBIA,35,1,10373
ARTÍCULO 239. HURTO AUTOMOTORES,SANTANDER DE QUILICHAO,2022,URBANA,COLOMBIA,42,1,10374
ARTÍCULO 239. HURTO AUTOMOTORES,SANTANDER DE QUILICHAO,2022,URBANA,COLOMBIA,48,1,10375
ARTÍCULO 239. HURTO AUTOMOTORES,SANTANDER DE QUILICHAO,2022,RURAL,COLOMBIA,45,1,10376
ARTÍCULO 239. HURTO AUTOMOTORES,SANTANDER DE QUILICHAO,2022,URBANA,COLOMBIA,47,1,10377
ARTÍCULO 239. HURTO AUTOMOTORES,SANTANDER DE QUILICHAO,2022,URBANA,COLOMBIA,60,1,10378
ARTÍCULO 239. HURTO AUTOMOTORES,SANTANDER DE QUILICHAO,2022,URBANA,COLOMBIA,51,1,10379
ARTÍCULO 239. HURTO AUTOMOTORES,SANTANDER DE QUILICHAO,2022,URBANA,COLOMBIA,49,1,10380
ARTÍCULO 239. HURTO AUTOMOTORES,SANTANDER DE QUILICHAO,2022,URBANA,COLOMBIA,39,1,10381
ARTÍCULO 239. HURTO AUTOMOTORES,SANTANDER DE QUILICHAO,2022,URBANA,COLOMBIA,46,1,10382
ARTÍCULO 239. HURTO AUTOMOTORES,SANTANDER DE QUILICHAO,2022,URBANA,COLOMBIA,31,1,10383
ARTÍCULO 239. HURTO AUTOMOTORES,SANTANDER DE QUILICHAO,2022,URBANA,COLOMBIA,30,1,10384
ARTÍCULO 239. HURTO AUTOMOTORES,SANTANDER DE QUILICHAO,2022,URBANA,COLOMBIA,27,1,10385
ARTÍCULO 239. HURTO AUTOMOTORES,SANTANDER DE QUILICHAO,2022,URBANA,COLOMBIA,40,1,10386
