"proto","srcip","sport","dstip","dsport","spkts","dpkts","sbytes","dbytes","state","stime","ltime","dur","attack_cat"
"tcp","175.45.176.2","48117","149.171.126.15","139","24","23","3192","2855","FIN","1421932612","1421932615","2,496,417","exploits"
"tcp","175.45.176.3","51772","149.171.126.10","80","8","12","364","3704","FIN","1421932614","1421932615","1,308,222","exploits"
"udp","175.45.176.1","47439","149.171.126.18","53","2","0","114","0","INT","1421932616","1421932616","6.00E-6","generic"
"udp","175.45.176.1","47439","149.171.126.18","53","2","0","114","0","INT","1421932616","1421932616","6.00E-6","generic"
"udp","175.45.176.1","47439","149.171.126.18","53","2","0","114","0","INT","1421932616","1421932616","6.00E-6","generic"
"udp","175.45.176.1","47439","149.171.126.18","53","2","0","114","0","INT","1421932616","1421932616","6.00E-6","generic"
"tcp","175.45.176.1","8901","149.171.126.18","42121","10","6","614","268","FIN","1421932615","1421932616","0.650314","shellcode"
"udp","175.45.176.1","1043","149.171.126.18","53","2","0","114","0","INT","1421932617","1421932617","1.1e-05","generic"
"udp","175.45.176.1","1043","149.171.126.18","53","2","0","114","0","INT","1421932617","1421932617","1.1e-05","generic"
"udp","175.45.176.1","1043","149.171.126.18","53","2","0","114","0","INT","1421932617","1421932617","1.1e-05","generic"
"tcp","175.45.176.3","41871","149.171.126.19","80","12","12","1286","2152","FIN","1421932617","1421932618","1,026,535","exploits"
"tcp","175.45.176.0","40869","149.171.126.11","21","10","6","616","268","FIN","1421932619","1421932619","0.616909","exploits"
"udp","175.45.176.1","47439","149.171.126.18","53","2","0","114","0","INT","1421932620","1421932620","1.1e-05","generic"
"udp","175.45.176.1","47439","149.171.126.18","53","2","0","114","0","INT","1421932620","1421932620","1.1e-05","generic"
"udp","175.45.176.1","47439","149.171.126.18","53","2","0","114","0","INT","1421932620","1421932620","1.1e-05","generic"
"udp","175.45.176.1","47439","149.171.126.18","53","2","0","114","0","INT","1421932620","1421932620","1.1e-05","generic"
"udp","175.45.176.1","1043","149.171.126.18","53","2","0","114","0","INT","1421932621","1421932621","4.00E-6","generic"
"udp","175.45.176.1","1043","149.171.126.18","53","2","0","114","0","INT","1421932621","1421932621","4.00E-6","generic"
"udp","175.45.176.1","1043","149.171.126.18","53","2","0","114","0","INT","1421932621","1421932621","4.00E-6","generic"
"tcp","175.45.176.1","35690","149.171.126.11","25","112","34","126400","2344","FIN","1421932619","1421932621","2,792,769","exploits"
"tcp","175.45.176.0","57402","149.171.126.14","21554","12","8","539","444","FIN","1421932621","1421932622","0.71502","backdoor"
"tcp","175.45.176.3","5147","149.171.126.14","1433","8","3","2760","142","FIN","1421932623","1421932623","0.471142","exploits"
"udp","175.45.176.1","1043","149.171.126.18","53","2","0","114","0","INT","1421932623","1421932623","7.00E-6","generic"
"udp","175.45.176.1","1043","149.171.126.18","53","2","0","114","0","INT","1421932623","1421932623","7.00E-6","generic"
"udp","175.45.176.1","47439","149.171.126.18","53","2","0","114","0","INT","1421932623","1421932623","4.00E-6","generic"
"udp","175.45.176.1","47439","149.171.126.18","53","2","0","114","0","INT","1421932623","1421932623","4.00E-6","generic"
"udp","175.45.176.1","47439","149.171.126.18","53","2","0","114","0","INT","1421932623","1421932623","4.00E-6","generic"
"udp","175.45.176.1","47439","149.171.126.18","53","2","0","114","0","INT","1421932623","1421932623","4.00E-6","generic"
"udp","175.45.176.1","1043","149.171.126.18","53","2","0","114","0","INT","1421932623","1421932623","7.00E-6","generic"
"udp","175.45.176.1","1043","149.171.126.18","53","2","0","114","0","INT","1421932625","1421932625","4.00E-6","generic"
"udp","175.45.176.1","1043","149.171.126.18","53","2","0","114","0","INT","1421932625","1421932625","4.00E-6","generic"
"udp","175.45.176.1","1043","149.171.126.18","53","2","0","114","0","INT","1421932625","1421932625","4.00E-6","generic"
"udp","175.45.176.1","47439","149.171.126.18","53","2","0","114","0","INT","1421932625","1421932625","6.00E-6","generic"
"udp","175.45.176.1","47439","149.171.126.18","53","2","0","114","0","INT","1421932625","1421932625","6.00E-6","generic"
"udp","175.45.176.1","47439","149.171.126.18","53","2","0","114","0","INT","1421932625","1421932625","6.00E-6","generic"
"udp","175.45.176.1","47439","149.171.126.18","53","2","0","114","0","INT","1421932625","1421932625","6.00E-6","generic"
"tcp","175.45.176.1","38886","149.171.126.10","25","26","20","6274","1812","FIN","1421932625","1421932626","1,686,136","exploits"
"sctp","175.45.176.2","0","149.171.126.11","0","2","0","640","0","INT","1421932626","1421932626","1.2e-05","exploits"
"sctp","175.45.176.2","0","149.171.126.11","0","2","0","640","0","INT","1421932626","1421932626","1.2e-05","exploits"
"sctp","175.45.176.2","0","149.171.126.11","0","2","0","640","0","INT","1421932626","1421932626","1.2e-05","fuzzers"
"sctp","175.45.176.2","0","149.171.126.11","0","2","0","640","0","INT","1421932626","1421932626","1.2e-05","exploits"
"sctp","175.45.176.2","0","149.171.126.11","0","2","0","640","0","INT","1421932626","1421932626","1.2e-05","exploits"
"sctp","175.45.176.2","0","149.171.126.11","0","2","0","640","0","INT","1421932626","1421932626","1.2e-05","fuzzers"
"udp","175.45.176.2","8469","149.171.126.17","69","2","0","2992","0","INT","1421932626","1421932626","9.00E-6","fuzzers"
"udp","175.45.176.2","14683","149.171.126.17","69","3","0","3028","0","INT","1421932626","1421932626","1.8e-05","fuzzers"
"udp","175.45.176.2","14236","149.171.126.17","69","2","0","2960","0","INT","1421932626","1421932626","1.3e-05","fuzzers"
"udp","175.45.176.2","41772","149.171.126.17","69","1","0","1504","0","INT","1421932627","1421932627","0.0","fuzzers"
"udp","175.45.176.1","47439","149.171.126.18","53","2","0","114","0","INT","1421932627","1421932627","3.00E-6","generic"
"udp","175.45.176.1","47439","149.171.126.18","53","2","0","114","0","INT","1421932627","1421932627","3.00E-6","generic"
"udp","175.45.176.1","47439","149.171.126.18","53","2","0","114","0","INT","1421932627","1421932627","3.00E-6","generic"
"udp","175.45.176.1","47439","149.171.126.18","53","2","0","114","0","INT","1421932627","1421932627","3.00E-6","generic"
"udp","175.45.176.0","23411","149.171.126.11","162","2","0","136","0","INT","1421932627","1421932627","1.1e-05","dos"
"udp","175.45.176.1","1043","149.171.126.18","53","2","0","114","0","INT","1421932628","1421932628","4.00E-6","generic"
"udp","175.45.176.1","1043","149.171.126.18","53","2","0","114","0","INT","1421932628","1421932628","4.00E-6","generic"
"udp","175.45.176.1","1043","149.171.126.18","53","2","0","114","0","INT","1421932628","1421932628","4.00E-6","generic"
"udp","175.45.176.1","1043","149.171.126.18","53","2","0","114","0","INT","1421932629","1421932629","1.00E-5","generic"
"udp","175.45.176.1","1043","149.171.126.18","53","2","0","114","0","INT","1421932629","1421932629","1.00E-5","generic"
"udp","175.45.176.1","1043","149.171.126.18","53","2","0","114","0","INT","1421932629","1421932629","1.00E-5","generic"
"udp","175.45.176.1","47439","149.171.126.18","53","2","0","114","0","INT","1421932629","1421932629","3.00E-6","generic"
"udp","175.45.176.1","47439","149.171.126.18","53","2","0","114","0","INT","1421932629","1421932629","3.00E-6","generic"
"udp","175.45.176.1","47439","149.171.126.18","53","2","0","114","0","INT","1421932629","1421932629","3.00E-6","generic"
"udp","175.45.176.1","47439","149.171.126.18","53","2","0","114","0","INT","1421932629","1421932629","3.00E-6","generic"
"udp","175.45.176.1","47439","149.171.126.18","53","2","0","114","0","INT","1421932631","1421932631","3.00E-6","generic"
"udp","175.45.176.1","47439","149.171.126.18","53","2","0","114","0","INT","1421932631","1421932631","3.00E-6","generic"
"udp","175.45.176.1","1043","149.171.126.18","53","2","0","114","0","INT","1421932631","1421932631","1.1e-05","generic"
"udp","175.45.176.1","1043","149.171.126.18","53","2","0","114","0","INT","1421932631","1421932631","1.1e-05","generic"
"tcp","175.45.176.3","26340","149.171.126.18","25","164","40","195388","2650","FIN","1421932630","1421932631","1,778,545","exploits"
"udp","175.45.176.1","47439","149.171.126.18","53","2","0","114","0","INT","1421932631","1421932631","3.00E-6","generic"
"udp","175.45.176.1","47439","149.171.126.18","53","2","0","114","0","INT","1421932631","1421932631","3.00E-6","generic"
"udp","175.45.176.1","1043","149.171.126.18","53","2","0","114","0","INT","1421932631","1421932631","1.1e-05","generic"
"udp","175.45.176.1","1043","149.171.126.18","53","2","0","114","0","INT","1421932633","1421932633","1.1e-05","generic"
"udp","175.45.176.1","1043","149.171.126.18","53","2","0","114","0","INT","1421932633","1421932633","1.1e-05","generic"
"udp","175.45.176.1","1043","149.171.126.18","53","2","0","114","0","INT","1421932633","1421932633","1.1e-05","generic"
"udp","175.45.176.1","47439","149.171.126.18","53","2","0","114","0","INT","1421932633","1421932633","1.1e-05","generic"
"udp","175.45.176.1","47439","149.171.126.18","53","2","0","114","0","INT","1421932633","1421932633","1.1e-05","generic"
"udp","175.45.176.1","47439","149.171.126.18","53","2","0","114","0","INT","1421932633","1421932633","1.1e-05","generic"
"udp","175.45.176.1","47439","149.171.126.18","53","2","0","114","0","INT","1421932633","1421932633","1.1e-05","generic"
"udp","175.45.176.1","47439","149.171.126.18","53","2","0","114","0","INT","1421932635","1421932635","1.00E-5","generic"
"udp","175.45.176.1","47439","149.171.126.18","53","2","0","114","0","INT","1421932635","1421932635","1.00E-5","generic"
"udp","175.45.176.1","47439","149.171.126.18","53","2","0","114","0","INT","1421932635","1421932635","1.00E-5","generic"
"udp","175.45.176.1","47439","149.171.126.18","53","2","0","114","0","INT","1421932635","1421932635","1.00E-5","generic"
"udp","175.45.176.1","1043","149.171.126.18","53","2","0","114","0","INT","1421932636","1421932636","7.00E-6","generic"
"udp","175.45.176.1","1043","149.171.126.18","53","2","0","114","0","INT","1421932636","1421932636","7.00E-6","generic"
"udp","175.45.176.1","1043","149.171.126.18","53","2","0","114","0","INT","1421932636","1421932636","7.00E-6","generic"
"tcp","175.45.176.1","26245","149.171.126.12","80","10","12","862","4904","FIN","1421932635","1421932636","0.58437","exploits"
"tcp","175.45.176.3","45547","149.171.126.18","139","110","58","112618","5940","FIN","1421932632","1421932637","4,825,116","exploits"
"tcp","175.45.176.3","44963","149.171.126.10","80","10","8","842","1528","FIN","1421932638","1421932638","0.324482","exploits"
"udp","175.45.176.1","47439","149.171.126.18","53","2","0","114","0","INT","1421932638","1421932638","4.00E-6","generic"
"udp","175.45.176.1","47439","149.171.126.18","53","2","0","114","0","INT","1421932638","1421932638","4.00E-6","generic"
"udp","175.45.176.1","47439","149.171.126.18","53","2","0","114","0","INT","1421932638","1421932638","4.00E-6","generic"
"udp","175.45.176.1","47439","149.171.126.18","53","2","0","114","0","INT","1421932638","1421932638","4.00E-6","generic"
"udp","175.45.176.1","1043","149.171.126.18","53","2","0","114","0","INT","1421932638","1421932638","6.00E-6","generic"
"udp","175.45.176.1","1043","149.171.126.18","53","2","0","114","0","INT","1421932638","1421932638","6.00E-6","generic"
"udp","175.45.176.1","1043","149.171.126.18","53","2","0","114","0","INT","1421932638","1421932638","6.00E-6","generic"
"udp","175.45.176.1","47439","149.171.126.18","53","2","0","114","0","INT","1421932640","1421932640","1.1e-05","generic"
"udp","175.45.176.1","47439","149.171.126.18","53","2","0","114","0","INT","1421932640","1421932640","1.1e-05","generic"
"udp","175.45.176.1","47439","149.171.126.18","53","2","0","114","0","INT","1421932640","1421932640","1.1e-05","generic"
"udp","175.45.176.1","47439","149.171.126.18","53","2","0","114","0","INT","1421932640","1421932640","1.1e-05","generic"
"udp","175.45.176.1","1043","149.171.126.18","53","2","0","114","0","INT","1421932641","1421932641","7.00E-6","generic"
"tcp","175.45.176.2","43760","149.171.126.14","18656","10","8","1132","354","FIN","1421932641","1421932641","0.474805","shellcode"
"udp","175.45.176.1","1043","149.171.126.18","53","2","0","114","0","INT","1421932641","1421932641","7.00E-6","generic"
"udp","175.45.176.1","1043","149.171.126.18","53","2","0","114","0","INT","1421932641","1421932641","7.00E-6","generic"
"udp","175.45.176.1","1043","149.171.126.18","53","2","0","114","0","INT","1421932643","1421932643","1.00E-5","generic"
"udp","175.45.176.1","1043","149.171.126.18","53","2","0","114","0","INT","1421932643","1421932643","1.00E-5","generic"
"udp","175.45.176.1","1043","149.171.126.18","53","2","0","114","0","INT","1421932643","1421932643","1.00E-5","generic"
"udp","175.45.176.1","47439","149.171.126.18","53","2","0","114","0","INT","1421932643","1421932643","4.00E-6","generic"
"udp","175.45.176.1","47439","149.171.126.18","53","2","0","114","0","INT","1421932643","1421932643","4.00E-6","generic"
"udp","175.45.176.1","47439","149.171.126.18","53","2","0","114","0","INT","1421932643","1421932643","4.00E-6","generic"
"udp","175.45.176.1","47439","149.171.126.18","53","2","0","114","0","INT","1421932643","1421932643","4.00E-6","generic"
"tcp","175.45.176.2","28955","149.171.126.10","80","10","6","950","268","FIN","1421932644","1421932644","0.25914","exploits"
"udp","175.45.176.1","47439","149.171.126.18","53","2","0","114","0","INT","1421932645","1421932645","1.1e-05","generic"
"udp","175.45.176.1","47439","149.171.126.18","53","2","0","114","0","INT","1421932645","1421932645","1.1e-05","generic"
"udp","175.45.176.1","47439","149.171.126.18","53","2","0","114","0","INT","1421932645","1421932645","1.1e-05","generic"
"udp","175.45.176.1","1043","149.171.126.18","53","2","0","114","0","INT","1421932645","1421932645","1.1e-05","generic"
"udp","175.45.176.1","1043","149.171.126.18","53","2","0","114","0","INT","1421932645","1421932645","1.1e-05","generic"
"udp","175.45.176.1","1043","149.171.126.18","53","2","0","114","0","INT","1421932645","1421932645","1.1e-05","generic"
"udp","175.45.176.1","47439","149.171.126.18","53","2","0","114","0","INT","1421932645","1421932645","1.1e-05","generic"
"udp","175.45.176.0","52085","149.171.126.17","5060","2","0","1230","0","INT","1421932646","1421932646","8.00E-6","generic"
"tcp","175.45.176.1","18025","149.171.126.11","80","14","14","1458","9010","FIN","1421932645","1421932646","0.874531","exploits"
"udp","175.45.176.1","47439","149.171.126.18","53","2","0","114","0","INT","1421932647","1421932647","1.1e-05","generic"
"udp","175.45.176.1","47439","149.171.126.18","53","2","0","114","0","INT","1421932647","1421932647","1.1e-05","generic"
"udp","175.45.176.1","47439","149.171.126.18","53","2","0","114","0","INT","1421932647","1421932647","1.1e-05","generic"
"udp","175.45.176.1","47439","149.171.126.18","53","2","0","114","0","INT","1421932647","1421932647","1.1e-05","generic"
"tcp","175.45.176.0","22212","149.171.126.19","80","10","8","802","1582","FIN","1421932647","1421932647","0.288464","dos"
"udp","175.45.176.1","1043","149.171.126.18","53","2","0","114","0","INT","1421932648","1421932648","1.00E-5","generic"
"udp","175.45.176.1","1043","149.171.126.18","53","2","0","114","0","INT","1421932648","1421932648","1.00E-5","generic"
"udp","175.45.176.1","1043","149.171.126.18","53","2","0","114","0","INT","1421932648","1421932648","1.00E-5","generic"
"udp","175.45.176.1","1043","149.171.126.18","53","2","0","114","0","INT","1421932649","1421932649","1.1e-05","generic"
"tcp","175.45.176.1","19115","149.171.126.12","80","10","8","806","1278","FIN","1421932649","1421932649","0.579994","exploits"
"udp","175.45.176.1","1043","149.171.126.18","53","2","0","114","0","INT","1421932649","1421932649","1.1e-05","generic"
"udp","175.45.176.1","1043","149.171.126.18","53","2","0","114","0","INT","1421932649","1421932649","1.1e-05","generic"
"udp","175.45.176.1","47439","149.171.126.18","53","2","0","114","0","INT","1421932649","1421932649","1.1e-05","generic"
"udp","175.45.176.1","47439","149.171.126.18","53","2","0","114","0","INT","1421932649","1421932649","1.1e-05","generic"
"udp","175.45.176.1","47439","149.171.126.18","53","2","0","114","0","INT","1421932649","1421932649","1.1e-05","generic"
"udp","175.45.176.1","47439","149.171.126.18","53","2","0","114","0","INT","1421932649","1421932649","1.1e-05","generic"
"tcp","175.45.176.0","20653","149.171.126.19","143","32","120","1612","137210","FIN","1421932649","1421932651","1,475,668","dos"
"udp","175.45.176.1","47439","149.171.126.18","53","2","0","114","0","INT","1421932651","1421932651","1.1e-05","generic"
"udp","175.45.176.1","47439","149.171.126.18","53","2","0","114","0","INT","1421932651","1421932651","1.1e-05","generic"
"udp","175.45.176.1","47439","149.171.126.18","53","2","0","114","0","INT","1421932651","1421932651","1.1e-05","generic"
"udp","175.45.176.1","47439","149.171.126.18","53","2","0","114","0","INT","1421932651","1421932651","1.1e-05","generic"
"udp","175.45.176.1","1043","149.171.126.18","53","2","0","114","0","INT","1421932651","1421932651","1.1e-05","generic"
"udp","175.45.176.1","1043","149.171.126.18","53","2","0","114","0","INT","1421932651","1421932651","1.1e-05","generic"
"udp","175.45.176.1","1043","149.171.126.18","53","2","0","114","0","INT","1421932651","1421932651","1.1e-05","generic"
"tcp","175.45.176.3","1130","149.171.126.15","80","10","10","814","3256","FIN","1421932651","1421932652","0.483914","exploits"
"tcp","175.45.176.2","54748","149.171.126.14","31","8","8","364","390","FIN","1421932653","1421932653","0.35827","backdoor"
"udp","175.45.176.1","47439","149.171.126.18","53","2","0","114","0","INT","1421932653","1421932653","8.00E-6","generic"
"udp","175.45.176.1","47439","149.171.126.18","53","2","0","114","0","INT","1421932653","1421932653","8.00E-6","generic"
"udp","175.45.176.1","47439","149.171.126.18","53","2","0","114","0","INT","1421932653","1421932653","8.00E-6","generic"
"udp","175.45.176.1","47439","149.171.126.18","53","2","0","114","0","INT","1421932653","1421932653","8.00E-6","generic"
"udp","175.45.176.1","1043","149.171.126.18","53","2","0","114","0","INT","1421932653","1421932653","4.00E-6","generic"
"udp","175.45.176.1","1043","149.171.126.18","53","2","0","114","0","INT","1421932653","1421932653","4.00E-6","generic"
"udp","175.45.176.1","1043","149.171.126.18","53","2","0","114","0","INT","1421932653","1421932653","4.00E-6","generic"
"tcp","175.45.176.0","47424","149.171.126.19","143","24","58","1292","58234","FIN","1421932654","1421932654","0.902543","exploits"
"tcp","175.45.176.0","47424","149.171.126.19","143","24","58","1292","58234","FIN","1421932654","1421932654","0.902543","exploits"
"udp","175.45.176.1","1043","149.171.126.18","53","2","0","114","0","INT","1421932655","1421932655","5.00E-6","generic"
"udp","175.45.176.1","47439","149.171.126.18","53","2","0","114","0","INT","1421932655","1421932655","9.00E-6","generic"
"udp","175.45.176.1","47439","149.171.126.18","53","2","0","114","0","INT","1421932655","1421932655","9.00E-6","generic"
"udp","175.45.176.1","47439","149.171.126.18","53","2","0","114","0","INT","1421932655","1421932655","9.00E-6","generic"
"udp","175.45.176.1","47439","149.171.126.18","53","2","0","114","0","INT","1421932655","1421932655","9.00E-6","generic"
"udp","175.45.176.1","1043","149.171.126.18","53","2","0","114","0","INT","1421932655","1421932655","5.00E-6","generic"
"udp","175.45.176.1","1043","149.171.126.18","53","2","0","114","0","INT","1421932655","1421932655","5.00E-6","generic"
"udp","175.45.176.1","47439","149.171.126.18","53","2","0","114","0","INT","1421932656","1421932656","1.00E-5","generic"
"udp","175.45.176.1","47439","149.171.126.18","53","2","0","114","0","INT","1421932656","1421932656","1.00E-5","generic"
"udp","175.45.176.1","47439","149.171.126.18","53","2","0","114","0","INT","1421932656","1421932656","1.00E-5","generic"
"udp","175.45.176.1","47439","149.171.126.18","53","2","0","114","0","INT","1421932656","1421932656","1.00E-5","generic"
"tcp","175.45.176.1","52027","149.171.126.10","80","16","6","9910","268","FIN","1421932656","1421932656","0.593804","exploits"
"udp","175.45.176.1","1043","149.171.126.18","53","2","0","114","0","INT","1421932657","1421932657","7.00E-6","generic"
"udp","175.45.176.1","1043","149.171.126.18","53","2","0","114","0","INT","1421932657","1421932657","7.00E-6","generic"
"udp","175.45.176.1","1043","149.171.126.18","53","2","0","114","0","INT","1421932657","1421932657","7.00E-6","generic"
"tcp","175.45.176.0","35382","149.171.126.10","80","20","36","2342","40418","FIN","1421932657","1421932657","0.755512","exploits"
"tcp","175.45.176.1","65515","149.171.126.11","8080","14","8","4336","354","FIN","1421932655","1421932657","2,423,501","exploits"
"tcp","175.45.176.3","44279","149.171.126.14","80","10","10","1034","5090","FIN","1421932658","1421932658","0.285701","generic"
"udp","175.45.176.1","1043","149.171.126.18","53","2","0","114","0","INT","1421932659","1421932659","9.00E-6","generic"
"udp","175.45.176.1","1043","149.171.126.18","53","2","0","114","0","INT","1421932659","1421932659","9.00E-6","generic"
"udp","175.45.176.1","47439","149.171.126.18","53","2","0","114","0","INT","1421932659","1421932659","1.00E-5","generic"
"udp","175.45.176.1","47439","149.171.126.18","53","2","0","114","0","INT","1421932659","1421932659","1.00E-5","generic"
"udp","175.45.176.1","47439","149.171.126.18","53","2","0","114","0","INT","1421932659","1421932659","1.00E-5","generic"
"udp","175.45.176.1","47439","149.171.126.18","53","2","0","114","0","INT","1421932659","1421932659","1.00E-5","generic"
"udp","175.45.176.1","1043","149.171.126.18","53","2","0","114","0","INT","1421932659","1421932659","9.00E-6","generic"
"udp","175.45.176.1","47439","149.171.126.18","53","2","0","114","0","INT","1421932660","1421932660","4.00E-6","generic"
"udp","175.45.176.1","47439","149.171.126.18","53","2","0","114","0","INT","1421932660","1421932660","4.00E-6","generic"
"udp","175.45.176.1","47439","149.171.126.18","53","2","0","114","0","INT","1421932660","1421932660","4.00E-6","generic"
"udp","175.45.176.1","47439","149.171.126.18","53","2","0","114","0","INT","1421932660","1421932660","4.00E-6","generic"
"tcp","175.45.176.0","18043","149.171.126.11","25","50","24","44306","1980","FIN","1421932660","1421932661","0.874491","exploits"
"udp","175.45.176.1","1043","149.171.126.18","53","2","0","114","0","INT","1421932661","1421932661","4.00E-6","generic"
"udp","175.45.176.1","1043","149.171.126.18","53","2","0","114","0","INT","1421932661","1421932661","4.00E-6","generic"
"udp","175.45.176.1","1043","149.171.126.18","53","2","0","114","0","INT","1421932661","1421932661","4.00E-6","generic"
"udp","175.45.176.1","47439","149.171.126.18","53","2","0","114","0","INT","1421932662","1421932662","1.1e-05","generic"
"udp","175.45.176.1","47439","149.171.126.18","53","2","0","114","0","INT","1421932662","1421932662","1.1e-05","generic"
"udp","175.45.176.1","47439","149.171.126.18","53","2","0","114","0","INT","1421932662","1421932662","1.1e-05","generic"
"tcp","175.45.176.3","26644","149.171.126.19","445","12","8","1130","710","FIN","1421932662","1421932662","0.347033","fuzzers"
"udp","175.45.176.1","47439","149.171.126.18","53","2","0","114","0","INT","1421932662","1421932662","1.1e-05","generic"
"tcp","175.45.176.3","4719","149.171.126.19","445","12","10","1130","804","FIN","1421932662","1421932663","0.545339","fuzzers"
"udp","175.45.176.1","1043","149.171.126.18","53","2","0","114","0","INT","1421932663","1421932663","1.00E-5","generic"
"udp","175.45.176.1","1043","149.171.126.18","53","2","0","114","0","INT","1421932663","1421932663","1.00E-5","generic"
"udp","175.45.176.1","1043","149.171.126.18","53","2","0","114","0","INT","1421932663","1421932663","1.00E-5","generic"
"tcp","175.45.176.3","35321","149.171.126.19","445","12","8","1194","754","FIN","1421932663","1421932663","0.330155","fuzzers"
"tcp","175.45.176.3","14880","149.171.126.19","445","12","10","1194","796","FIN","1421932663","1421932664","0.544721","fuzzers"
"tcp","175.45.176.3","33221","149.171.126.19","445","12","8","1022","740","FIN","1421932664","1421932664","0.357757","fuzzers"
"udp","175.45.176.1","47439","149.171.126.18","53","2","0","114","0","INT","1421932664","1421932664","9.00E-6","generic"
"tcp","175.45.176.3","3406","149.171.126.19","445","12","8","1130","722","FIN","1421932664","1421932664","0.273735","fuzzers"
"udp","175.45.176.1","47439","149.171.126.18","53","2","0","114","0","INT","1421932664","1421932664","9.00E-6","generic"
"udp","175.45.176.1","47439","149.171.126.18","53","2","0","114","0","INT","1421932664","1421932664","9.00E-6","generic"
"udp","175.45.176.1","47439","149.171.126.18","53","2","0","114","0","INT","1421932664","1421932664","9.00E-6","generic"
"tcp","175.45.176.3","18864","149.171.126.19","445","12","8","1022","742","FIN","1421932664","1421932665","0.239018","fuzzers"
"tcp","175.45.176.1","19780","149.171.126.11","25","26","20","9157","1746","FIN","1421932664","1421932665","0.681101","exploits"
"udp","175.45.176.1","1043","149.171.126.18","53","2","0","114","0","INT","1421932665","1421932665","7.00E-6","generic"
"udp","175.45.176.1","1043","149.171.126.18","53","2","0","114","0","INT","1421932665","1421932665","7.00E-6","generic"
"udp","175.45.176.1","1043","149.171.126.18","53","2","0","114","0","INT","1421932665","1421932665","7.00E-6","generic"
"tcp","175.45.176.3","46566","149.171.126.19","445","12","10","1098","810","FIN","1421932665","1421932665","0.573235","fuzzers"
"tcp","175.45.176.3","1844","149.171.126.19","445","12","8","1066","704","FIN","1421932665","1421932666","0.387877","fuzzers"
"tcp","175.45.176.3","6375","149.171.126.19","445","12","8","1258","714","FIN","1421932666","1421932666","0.329958","fuzzers"
"tcp","175.45.176.3","22606","149.171.126.11","80","10","8","850","1412","FIN","1421932666","1421932666","0.412014","exploits"
"tcp","175.45.176.3","17974","149.171.126.19","445","12","8","1010","752","FIN","1421932667","1421932667","0.484454","fuzzers"
"tcp","175.45.176.3","35127","149.171.126.19","445","12","10","1008","848","FIN","1421932666","1421932667","0.642501","fuzzers"
"udp","175.45.176.1","47439","149.171.126.18","53","2","0","114","0","INT","1421932667","1421932667","7.00E-6","generic"
"udp","175.45.176.1","47439","149.171.126.18","53","2","0","114","0","INT","1421932667","1421932667","7.00E-6","generic"
"udp","175.45.176.1","47439","149.171.126.18","53","2","0","114","0","INT","1421932667","1421932667","7.00E-6","generic"
"udp","175.45.176.1","47439","149.171.126.18","53","2","0","114","0","INT","1421932667","1421932667","7.00E-6","generic"
"udp","175.45.176.1","1043","149.171.126.18","53","2","0","114","0","INT","1421932667","1421932667","8.00E-6","generic"
"udp","175.45.176.1","1043","149.171.126.18","53","2","0","114","0","INT","1421932667","1421932667","8.00E-6","generic"
"udp","175.45.176.1","1043","149.171.126.18","53","2","0","114","0","INT","1421932667","1421932667","8.00E-6","generic"
"udp","175.45.176.2","20703","149.171.126.17","69","1","0","1502","0","INT","1421932667","1421932667","0.0","fuzzers"
"tcp","175.45.176.3","60698","149.171.126.19","445","12","8","1104","730","FIN","1421932667","1421932668","0.460221","fuzzers"
"tcp","175.45.176.3","1501","149.171.126.19","445","12","8","1106","762","FIN","1421932668","1421932668","0.555571","fuzzers"
"tcp","175.45.176.3","44388","149.171.126.19","445","12","8","1258","756","FIN","1421932669","1421932669","0.421179","fuzzers"
"tcp","175.45.176.2","44441","149.171.126.17","14654","10","6","794","268","FIN","1421932668","1421932669","0.3856","shellcode"
"tcp","175.45.176.3","28330","149.171.126.19","445","12","8","1066","710","FIN","1421932669","1421932669","0.455163","fuzzers"
"udp","175.45.176.1","47439","149.171.126.18","53","2","0","114","0","INT","1421932669","1421932669","4.00E-6","generic"
"udp","175.45.176.1","47439","149.171.126.18","53","2","0","114","0","INT","1421932669","1421932669","4.00E-6","generic"
"udp","175.45.176.1","47439","149.171.126.18","53","2","0","114","0","INT","1421932669","1421932669","4.00E-6","generic"
"udp","175.45.176.1","47439","149.171.126.18","53","2","0","114","0","INT","1421932669","1421932669","4.00E-6","generic"
"udp","175.45.176.1","1043","149.171.126.18","53","2","0","114","0","INT","1421932670","1421932670","8.00E-6","generic"
"udp","175.45.176.1","1043","149.171.126.18","53","2","0","114","0","INT","1421932670","1421932670","8.00E-6","generic"
"udp","175.45.176.1","1043","149.171.126.18","53","2","0","114","0","INT","1421932670","1421932670","8.00E-6","generic"
"tcp","175.45.176.3","18214","149.171.126.19","445","10","7","2026","664","FIN","1421932670","1421932670","0.421136","fuzzers"
"tcp","175.45.176.3","9314","149.171.126.15","143","18","26","1026","12464","FIN","1421932669","1421932671","154,578","exploits"
"tcp","175.45.176.3","9314","149.171.126.15","143","18","26","1026","12464","FIN","1421932669","1421932671","154,578","exploits"
"tcp","175.45.176.3","5045","149.171.126.19","445","12","8","3050","698","FIN","1421932670","1421932671","0.420551","fuzzers"
"tcp","175.45.176.3","33952","149.171.126.19","445","22","10","17786","836","FIN","1421932671","1421932671","0.44305","fuzzers"
"udp","175.45.176.1","47439","149.171.126.18","53","2","0","114","0","INT","1421932672","1421932672","4.00E-6","generic"
